sr_no,member_name,sebi_reg_no,member_code,internal_id,details_url
121,GANDHI SECURITIES & INVESTMENT PVT. LTD.,INZ000248031,08955,920,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=920&h_MemType=members&memName=GANDHI%20SECURITIES%20%26%20INVESTMENT%20PVT.%20LTD.
122,PATERSON SECURITIES PRIVATE LIMITED,INZ000264838,13671,924,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=924&h_MemType=members&memName=PATERSON%20SECURITIES%20PRIVATE%20LIMITED
123,CROWN CONSULTANTS (P) LIMITED,INZ000198434,08076,948,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=948&h_MemType=members&memName=CROWN%20CONSULTANTS%20%28P%29%20LIMITED
124,GANESH STOCKINVEST (P) LIMITED,INZ000191431,07922,815,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=815&h_MemType=members&memName=GANESH%20STOCKINVEST%20%28P%29%20LIMITED
125,SINGHAL CAPITAL MARKET LIMITED,INZ000286134,07540,817,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=817&h_MemType=members&memName=SINGHAL%20CAPITAL%20MARKET%20LIMITED
126,SPFL SECURITIES LIMITED,INZ000214237,08125,823,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=823&h_MemType=members&memName=SPFL%20SECURITIES%20LIMITED
127,TIME CAPITAL LTD.,INZ000291834,07718,835,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=835&h_MemType=members&memName=TIME%20CAPITAL%20LTD.
128,ELBEE SECURITIES PVT. LTD.,INZ000199535,07951,1672,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1672&h_MemType=members&memName=ELBEE%20SECURITIES%20PVT.%20LTD.
129,SSJ FINANCE & SECURITIES PVT. LTD.,INZ000178436,11183,1679,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1679&h_MemType=members&memName=SSJ%20FINANCE%20%26%20SECURITIES%20PVT.%20LTD.
130,JADE SECURITIES PVT. LTD.,INZ000272139,08564,1013,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1013&h_MemType=members&memName=JADE%20SECURITIES%20PVT.%20LTD.
131,SKP SECURITIES LTD.,INZ000199335,07075,1050,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1050&h_MemType=members&memName=SKP%20SECURITIES%20LTD.
132,NIRMAL BANG SECURITIES PVT. LTD.,INZ000202536,09391,1105,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1105&h_MemType=members&memName=NIRMAL%20BANG%20SECURITIES%20PVT.%20LTD.
133,VISHVAS SECURITIES LIMITED,INB230914232/INF230914232,09142,1112,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1112&h_MemType=members&memName=VISHVAS%20SECURITIES%20LIMITED
134,DEVANSHU INFIN PRIVATE LIMITED,INZ000235231,09353,1231,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1231&h_MemType=members&memName=DEVANSHU%20INFIN%20PRIVATE%20LIMITED
135,UBS SECURITIES INDIA PVT. LTD.,INZ000259830,09514,1261,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1261&h_MemType=members&memName=UBS%20SECURITIES%20INDIA%20PVT.%20LTD.
136,NOVEL SECURITIES PRIVATE LIMITED,INZ000248836,10976,1533,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1533&h_MemType=members&memName=NOVEL%20SECURITIES%20PRIVATE%20LIMITED
137,HOTLINE CAPITAL SERVICES PRIVATE LIMITED,INZ000288933,11576,1763,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1763&h_MemType=members&memName=HOTLINE%20CAPITAL%20SERVICES%20PRIVATE%20LIMITED
138,FORTUNE WEALTH MANAGEMENT COMPANY INDIA (P) LTD.,INZ000190535,12038,1889,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1889&h_MemType=members&memName=FORTUNE%20WEALTH%20MANAGEMENT%20COMPANY%20INDIA%20%28P%29%20LTD.
139,SHREEHARI SHARES & STOCK BROKERS LLP,INZ000166031,09802,1891,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1891&h_MemType=members&memName=SHREEHARI%20SHARES%20%26%20STOCK%20BROKERS%20LLP
140,MATRIX EQUITRADE PRIVATE LIMITED,INZ000264236,11828,1855,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1855&h_MemType=members&memName=MATRIX%20EQUITRADE%20PRIVATE%20LIMITED
141,GOENKA SECURITIES PVT. LTD.,INZ000265139,08088,1698,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1698&h_MemType=members&memName=GOENKA%20SECURITIES%20PVT.%20LTD.
142,GOVIND PARIKH SECURITIES (P) LTD.,INZ000261234,11220,1717,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1717&h_MemType=members&memName=GOVIND%20PARIKH%20SECURITIES%20%28P%29%20LTD.
143,BP EQUITIES PRIVATE LIMITED,INZ000176539,11420,1741,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1741&h_MemType=members&memName=BP%20EQUITIES%20PRIVATE%20LIMITED
144,ADROIT SHARE & STOCK BROKER PVT. LTD.,INZ000278739,12691,2014,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2014&h_MemType=members&memName=ADROIT%20SHARE%20%26%20STOCK%20BROKER%20PVT.%20LTD.
145,FAIR INTERMEDIATE INVESTMENT PVT. LTD.,INZ000185032,12098,1897,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1897&h_MemType=members&memName=FAIR%20INTERMEDIATE%20INVESTMENT%20PVT.%20LTD.
146,INDIA SECURITIES BROKING PRIVATE LIMITED,INZ000218834,12933,1917,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1917&h_MemType=members&memName=INDIA%20SECURITIES%20BROKING%20PRIVATE%20LIMITED
147,GNG STOCK HOLDINGS PVT. LTD.,INZ000266439,12248,1939,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1939&h_MemType=members&memName=GNG%20STOCK%20HOLDINGS%20PVT.%20LTD.
148,ANJANEY STOCK BROKING LTD.,INZ000263532,12417,1962,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1962&h_MemType=members&memName=ANJANEY%20STOCK%20BROKING%20LTD.
149,DEALMONEY COMMODITIES PRIVATE LIMITED,INZ000102031,13482,1990,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1990&h_MemType=members&memName=DEALMONEY%20COMMODITIES%20PRIVATE%20LIMITED
150,DIVYA CAPITAL ONE PRIVATE LIMITED,INZ000183738,12468,2141,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2141&h_MemType=members&memName=DIVYA%20CAPITAL%20ONE%20PRIVATE%20LIMITED
151,MIB SECURITIES INDIA PRIVATE LIMITED,INZ000010538,12893,2111,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2111&h_MemType=members&memName=MIB%20SECURITIES%20INDIA%20PRIVATE%20LIMITED
152,RANGOLI TECHTRADERS PRIVATE LIMITED,INZ000216437,12931,2133,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2133&h_MemType=members&memName=RANGOLI%20TECHTRADERS%20PRIVATE%20LIMITED
153,S.P.JAIN SECURITIES PRIVATE LIMITED,INZ000218230,10595,2025,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2025&h_MemType=members&memName=S.P.JAIN%20SECURITIES%20PRIVATE%20LIMITED
154,SSD SECURITIES PVT. LTD.,INZ000200930,12389,2026,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2026&h_MemType=members&memName=SSD%20SECURITIES%20PVT.%20LTD.
155,FORT SHARE BROKING PRIVATE LIMITED,INZ000236431,12724,2027,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2027&h_MemType=members&memName=FORT%20SHARE%20BROKING%20PRIVATE%20LIMITED
156,INDIANIVESH SHARES AND SECURITIES PRIVATE LIMITED,INZ000010132,12566,2037,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2037&h_MemType=members&memName=INDIANIVESH%20SHARES%20AND%20SECURITIES%20PRIVATE%20LIMITED
157,SACHDEVA STOCKS PRIVATE LIMITED,INZ000292435,12877,2082,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2082&h_MemType=members&memName=SACHDEVA%20STOCKS%20PRIVATE%20LIMITED
158,ARISTON CAPITAL SERVICES PRIVATE LIMITED,INZ000162033,13247,2344,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2344&h_MemType=members&memName=ARISTON%20CAPITAL%20SERVICES%20PRIVATE%20LIMITED
159,INTELLECT STOCK BROKING LIMITED,INZ000191632,12965,2167,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2167&h_MemType=members&memName=INTELLECT%20STOCK%20BROKING%20LIMITED
160,MOTISONS SHARES PRIVATE LIMITED,INZ000191336,12981,2174,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2174&h_MemType=members&memName=MOTISONS%20SHARES%20PRIVATE%20LIMITED
161,PRAKASH SECURITIES,INZ000207722,12967,2185,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2185&h_MemType=members&memName=PRAKASH%20SECURITIES
162,TWENTY FOUR CARAT STOCK & SHARE BROKERS LIMITED,INB231296832/INF231296832/INE231296832,12968,2191,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2191&h_MemType=members&memName=TWENTY%20FOUR%20CARAT%20STOCK%20%26%20SHARE%20BROKERS%20LIMITED
163,MUTHOOT SECURITIES LTD.,INZ000185238,12943,2202,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2202&h_MemType=members&memName=MUTHOOT%20SECURITIES%20LTD.
164,SIC STOCKS & SERVICES PRIVATE LIMITED,INZ000289933,11803,2228,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2228&h_MemType=members&memName=SIC%20STOCKS%20%26%20SERVICES%20PRIVATE%20LIMITED
165,SATYA FINVEST CO,INB231309429/INF231309429,13094,2246,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2246&h_MemType=members&memName=SATYA%20FINVEST%20CO
166,ANGEL SECURITIES LTD,INZ000245435,09946,2254,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2254&h_MemType=members&memName=ANGEL%20SECURITIES%20LTD
167,AIRAN FINSTOCKS PRIVATE LIMITED,INZ000214031,13233,2277,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2277&h_MemType=members&memName=AIRAN%20FINSTOCKS%20PRIVATE%20LIMITED
168,A C AGARWAL SHARE BROKERS PVT LTD,INZ000216930,13264,2280,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2280&h_MemType=members&memName=A%20C%20AGARWAL%20SHARE%20BROKERS%20PVT%20LTD
169,MAHESHWARI EQUITY SERVICES (P) LIMITED,INZ000211236,11835,2302,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2302&h_MemType=members&memName=MAHESHWARI%20EQUITY%20SERVICES%20%28P%29%20LIMITED
170,BHUMIKA CONSULTANCY (P) LTD,INZ000201830,10862,2471,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2471&h_MemType=members&memName=BHUMIKA%20CONSULTANCY%20%28P%29%20LTD
171,VISHWAS FINCAP SERVICES PRIVATE LIMITED,INZ000189835,14024,2473,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2473&h_MemType=members&memName=VISHWAS%20FINCAP%20SERVICES%20PRIVATE%20LIMITED
172,SRM SECURITIES PRIVATE LIMITED,INB231426231/INF231426231/INE231426231,14262,2538,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2538&h_MemType=members&memName=SRM%20SECURITIES%20PRIVATE%20LIMITED
173,TIPSONS STOCK BROKERS PRIVATE LIMITED,INZ000217531,14280,2448,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2448&h_MemType=members&memName=TIPSONS%20STOCK%20BROKERS%20PRIVATE%20LIMITED
174,UPSTOX SECURITIES PRIVATE LIMITED,INZ000315837,13942,2513,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2513&h_MemType=members&memName=UPSTOX%20SECURITIES%20PRIVATE%20LIMITED
175,AFFLUENCE SHARES AND STOCKS PRIVATE LIMITED,INZ000173635,14691,2521,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2521&h_MemType=members&memName=AFFLUENCE%20SHARES%20AND%20STOCKS%20PRIVATE%20LIMITED
176,FRR SHARES AND SECURITIES LIMITED,INZ000279232,13972,2527,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2527&h_MemType=members&memName=FRR%20SHARES%20AND%20SECURITIES%20LIMITED
177,PRRSAAR SAMPADA PRIVATE LIMITED,INZ000027432,13457,2395,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2395&h_MemType=members&memName=PRRSAAR%20SAMPADA%20PRIVATE%20LIMITED
178,TRADEBULLS SECURITIES (P) LTD.,INZ000171838,13499,2436,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2436&h_MemType=members&memName=TRADEBULLS%20SECURITIES%20%28P%29%20LTD.
179,SILVER STREAM EQUITIES PRIVATE LIMITED,INZ000198335,13598,2442,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2442&h_MemType=members&memName=SILVER%20STREAM%20EQUITIES%20PRIVATE%20LIMITED
180,OMJI CAPITAL,INB231444028/INF231444028,14440,2786,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2786&h_MemType=members&memName=OMJI%20CAPITAL
181,RELYBULLS STOCK BROKING PRIVATE LIMITED,INZ000278937,14474,2793,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2793&h_MemType=members&memName=RELYBULLS%20STOCK%20BROKING%20PRIVATE%20LIMITED
182,NEHA FOREX PRIVATE LIMITED,INZ000213238,14386,2606,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2606&h_MemType=members&memName=NEHA%20FOREX%20PRIVATE%20LIMITED
183,PRITHVI FINMART PRIVATE LIMITED,INZ000211637,14308,2371,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2371&h_MemType=members&memName=PRITHVI%20FINMART%20PRIVATE%20LIMITED
184,TOWER RESEARCH CAPITAL MARKETS INDIA PRIVATE LIMITED,INZ000183334,14616,2830,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2830&h_MemType=members&memName=TOWER%20RESEARCH%20CAPITAL%20MARKETS%20INDIA%20PRIVATE%20LIMITED
185,ABIRA SECURITIES LIMITED,INZ000211332,14648,2839,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2839&h_MemType=members&memName=ABIRA%20SECURITIES%20LIMITED
186,KALYNDA FINANCIAL ADVISORY PRIVATE LIMITED,INB231468530/INF231468530/INE231468530,14685,2813,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2813&h_MemType=members&memName=KALYNDA%20FINANCIAL%20ADVISORY%20PRIVATE%20LIMITED
187,F6 FINSERVE PRIVATE LIMITED,INB231467334/INF231467334/INE231484739,14673,2841,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2841&h_MemType=members&memName=F6%20FINSERVE%20PRIVATE%20LIMITED
188,VIRTU INDIA PRIVATE LIMITED,INZ000280037,14783,2849,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2849&h_MemType=members&memName=VIRTU%20INDIA%20PRIVATE%20LIMITED
189,VT CAPITAL MARKET PRIVATE LIMITED,INZ000168637,14759,2869,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2869&h_MemType=members&memName=VT%20CAPITAL%20MARKET%20PRIVATE%20LIMITED
190,ADVENTURES INDIA FINANCIAL SERVICES LIMITED,INZ230004236/INZ230004236/INZ230004236,90011,2886,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2886&h_MemType=members&memName=ADVENTURES%20INDIA%20FINANCIAL%20SERVICES%20LIMITED
191,GREAT VENTURES,INZ000286216,90029,2902,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2902&h_MemType=members&memName=GREAT%20VENTURES
192,VARDHAMANGLOBAL SHARECOM PRIVATE LIMITED,INZ000009431,90064,2943,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2943&h_MemType=members&memName=VARDHAMANGLOBAL%20SHARECOM%20PRIVATE%20LIMITED
193,GOYAL SECURITIES,INZ000000828,14975,2866,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2866&h_MemType=members&memName=GOYAL%20SECURITIES
194,PRARAMBH SECURITIES PRIVATE LIMITED,INZ000006130,90052,2916,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2916&h_MemType=members&memName=PRARAMBH%20SECURITIES%20PRIVATE%20LIMITED
195,A K EQUITIES PVT LTD,INZ000239939,90035,2914,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2914&h_MemType=members&memName=A%20K%20EQUITIES%20PVT%20LTD
196,PATEL WEALTH ADVISORS PVT LTD,INZ000018432,90074,2948,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2948&h_MemType=members&memName=PATEL%20WEALTH%20ADVISORS%20PVT%20LTD
197,AIWIN INVESTMENT MONEY,INZ000036426,90082,2959,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2959&h_MemType=members&memName=AIWIN%20INVESTMENT%20MONEY
198,ASNANI STOCK BROKER PRIVATE LIMITED,INZ000190431,90087,2962,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2962&h_MemType=members&memName=ASNANI%20STOCK%20BROKER%20PRIVATE%20LIMITED
199,ACEGROWTH BROKERS PRIVATE LIMITED,INZ000319433,90437,3306,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3306&h_MemType=members&memName=ACEGROWTH%20BROKERS%20PRIVATE%20LIMITED
200,ILLUMINATI TRADING PRIVATE LIMITED,INZ000307836,90407,3278,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3278&h_MemType=members&memName=ILLUMINATI%20TRADING%20PRIVATE%20LIMITED
201,MOBIKWIK SECURITIES BROKING PRIVATE LIMITED,INZ000327535,90455,3322,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3322&h_MemType=members&memName=MOBIKWIK%20SECURITIES%20BROKING%20PRIVATE%20LIMITED
202,HRJ STOCK BROKERS LLP,INZ000327759,90457,3324,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3324&h_MemType=members&memName=HRJ%20STOCK%20BROKERS%20LLP
203,ORBIS FINANCIAL CORPORATION LIMITED,INZ000165534,13222,2297,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2297&h_MemType=members&memName=ORBIS%20FINANCIAL%20CORPORATION%20LIMITED
204,STELLAREDGE BROKERS PRIVATE LIMITED,INZ000321036,90402,3273,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3273&h_MemType=members&memName=STELLAREDGE%20BROKERS%20PRIVATE%20LIMITED
205,ZANSKAR SECURITIES PRIVATE LIMITED,INZ000316631,90370,3242,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3242&h_MemType=members&memName=ZANSKAR%20SECURITIES%20PRIVATE%20LIMITED
206,OHM DOVETAIL PRIVATE LIMITED,INZ000178836,90123,2998,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2998&h_MemType=members&memName=OHM%20DOVETAIL%20PRIVATE%20LIMITED
207,VACHANA INVESTMENTS PRIVATE LIMITED,INZ000248337,90005,2883,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2883&h_MemType=members&memName=VACHANA%20INVESTMENTS%20PRIVATE%20LIMITED
208,FINWIZARD TECHNOLOGY PRIVATE LIMITED,INZ000209036,90228,3105,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3105&h_MemType=members&memName=FINWIZARD%20TECHNOLOGY%20PRIVATE%20LIMITED
209,GRATIAS VENTURES PRIVATE LIMITED,INZ000316433,90357,3229,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3229&h_MemType=members&memName=GRATIAS%20VENTURES%20PRIVATE%20LIMITED
210,KIVI SECURITIES,INZ000157224,90114,2989,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2989&h_MemType=members&memName=KIVI%20SECURITIES
211,RAINBOW SECURITIES PRIVATE LIMITED,INZ000190631,12089,2419,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2419&h_MemType=members&memName=RAINBOW%20SECURITIES%20PRIVATE%20LIMITED
212,SANCHIT FINANCIAL & MANAGEMENT SERVICES LTD.,INZ000295835,08039,808,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=808&h_MemType=members&memName=SANCHIT%20FINANCIAL%20%26%20MANAGEMENT%20SERVICES%20LTD.
213,SHRI HARIRAM HOLDINGS,INB231322117/INF231322117,13221,2283,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2283&h_MemType=members&memName=SHRI%20HARIRAM%20HOLDINGS
214,ISHTA SECURITIES,INZ000102129,90109,2983,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2983&h_MemType=members&memName=ISHTA%20SECURITIES
215,NVS BROKERAGE PVT LTD,INZ000209331,90098,2978,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2978&h_MemType=members&memName=NVS%20BROKERAGE%20PVT%20LTD
216,AFTERTRADE BROKING PRIVATE LIMITED,INZ000155638,90113,2986,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2986&h_MemType=members&memName=AFTERTRADE%20BROKING%20PRIVATE%20LIMITED
217,DARASHAW & COMPANY PVT. LTD.,INZ000231438,09922,1933,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1933&h_MemType=members&memName=DARASHAW%20%26%20COMPANY%20PVT.%20LTD.
218,V MATHRAN & CO PVT. LTD.,INZ000200831,90163,3038,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3038&h_MemType=members&memName=V%20MATHRAN%20%26%20CO%20PVT.%20LTD.
219,HARENDRA D. MEHTA SHARE & STOCK BROKER PRIVATE LIMITED,INZ000163932,90152,3027,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3027&h_MemType=members&memName=HARENDRA%20D.%20MEHTA%20SHARE%20%26%20STOCK%20BROKER%20PRIVATE%20LIMITED
220,LARES ALGOTECH INDIA PRIVATE LIMITED,INZ000316732,90367,3239,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3239&h_MemType=members&memName=LARES%20ALGOTECH%20INDIA%20PRIVATE%20LIMITED
221,UNIVEST STOCK BROKING PRIVATE LIMITED,INZ000317437,90392,3265,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3265&h_MemType=members&memName=UNIVEST%20STOCK%20BROKING%20PRIVATE%20LIMITED
222,MILI CONSULTANTS & INVESTMENT PRIVATE LIMITED,INZ000252637,06548,161,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=161&h_MemType=members&memName=MILI%20CONSULTANTS%20%26%20INVESTMENT%20PRIVATE%20LIMITED
223,EXCLUSIVE SECURITIES LTD.,INZ000177234,07775,883,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=883&h_MemType=members&memName=EXCLUSIVE%20SECURITIES%20LTD.
224,MUKESH BROKERAGE & FINANCIAL (INDIA) LTD.,INZ000268232,11613,173,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=173&h_MemType=members&memName=MUKESH%20BROKERAGE%20%26%20FINANCIAL%20%28INDIA%29%20LTD.
225,B R JALAN SECURITIES PVT. LTD.,INZ000199136,90182,3059,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3059&h_MemType=members&memName=B%20R%20JALAN%20SECURITIES%20PVT.%20LTD.
226,DEFINEDGE SECURITIES BROKING PRIVATE LIMITED,INZ000301132,90237,3114,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3114&h_MemType=members&memName=DEFINEDGE%20SECURITIES%20BROKING%20PRIVATE%20LIMITED
227,RAEDAN CAPITAL PRIVATE LIMITED,INZ000306633,90268,3142,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3142&h_MemType=members&memName=RAEDAN%20CAPITAL%20PRIVATE%20LIMITED
228,EQUIRUS WEALTH PRIVATE LIMITED,INZ000309137,90301,3171,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3171&h_MemType=members&memName=EQUIRUS%20WEALTH%20PRIVATE%20LIMITED
229,BUTTERFLY BROKING PRIVATE LIMITED,INZ000308735,90292,3159,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3159&h_MemType=members&memName=BUTTERFLY%20BROKING%20PRIVATE%20LIMITED
230,GOLDSTREET SECURITIES LIMITED,INZ000311236,08127,762,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=762&h_MemType=members&memName=GOLDSTREET%20SECURITIES%20LIMITED
231,SUPERNAL VENTURES PRIVATE LIMITED,INZ000323330,90410,3281,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3281&h_MemType=members&memName=SUPERNAL%20VENTURES%20PRIVATE%20LIMITED
232,ELIOS FINANCIAL SERVICES PRIVATE LIMITED,INZ000306737,90283,3152,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3152&h_MemType=members&memName=ELIOS%20FINANCIAL%20SERVICES%20PRIVATE%20LIMITED
233,SIDDHARTHA COMMODITIES PRIVATE LIMITED,INZ000086139,90344,3216,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3216&h_MemType=members&memName=SIDDHARTHA%20COMMODITIES%20PRIVATE%20LIMITED
