sr_no,member_name,sebi_reg_no,member_code,internal_id,details_url
1035,ROLTA SHARES & STOCKS PVT. LTD.,INZ000252232,7846,396,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=396&h_MemType=members&memName=ROLTA%20SHARES%20%26%20STOCKS%20PVT.%20LTD.
1036,ROONGTA RISING STOCK PRIVATE LIMITED,INZ000274634,13091,2240,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2240&h_MemType=members&memName=ROONGTA%20RISING%20STOCK%20PRIVATE%20LIMITED
1037,ROSY BLUE SECURITIES PRIVATE LIMITED,INZ000221531,7218,239,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=239&h_MemType=members&memName=ROSY%20BLUE%20SECURITIES%20PRIVATE%20LIMITED
1038,RR EQUITY BROKERS PVT. LTD.,INZ000270435,12196,1935,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1935&h_MemType=members&memName=RR%20EQUITY%20BROKERS%20PVT.%20LTD.
1039,RR GLOBAL CAPITAL,INZ000213626,90153,3029,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3029&h_MemType=members&memName=RR%20GLOBAL%20CAPITAL
1040,RRB MASTER SECURITIES DELHI LTD.,INZ000265237,6113,1780,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1780&h_MemType=members&memName=RRB%20MASTER%20SECURITIES%20DELHI%20LTD.
1041,RRS SHARES & STOCK BROKERS PVT. LTD,INZ000257533,11301,510,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=510&h_MemType=members&memName=RRS%20SHARES%20%26%20STOCK%20BROKERS%20PVT.%20LTD
1042,RS WEALTH MANAGEMENT P. LTD.,INZ000009936,90151,3028,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3028&h_MemType=members&memName=RS%20WEALTH%20MANAGEMENT%20P.%20LTD.
1043,RSG SHARE & STOCK BROKERS LTD.,INB230814535,8145,800,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=800&h_MemType=members&memName=RSG%20SHARE%20%26%20STOCK%20BROKERS%20LTD.
1044,RUDRA SHARES & STOCK BROKERS LIMITED,INZ000004937,13336,2365,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2365&h_MemType=members&memName=RUDRA%20SHARES%20%26%20STOCK%20BROKERS%20LIMITED
1045,RUDRANATH STOCK BROKING PRIVATE LIMITED,,,3267,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3267&h_MemType=members&memName=RUDRANATH%20STOCK%20BROKING%20PRIVATE%20LIMITED
1046,RUSHABH INVESTMENTS,INZ000242722,6597,240,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=240&h_MemType=members&memName=RUSHABH%20INVESTMENTS
1047,S A ARTHA SECURITIES PRIVATE LIMITED,INZ000316838,90369,3241,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3241&h_MemType=members&memName=S%20A%20ARTHA%20SECURITIES%20PRIVATE%20LIMITED
1048,S D NISSAR SECURITIES PRIVATE LIMITED,INB231291338/INF231291338,12913,2125,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2125&h_MemType=members&memName=S%20D%20NISSAR%20SECURITIES%20PRIVATE%20LIMITED
1049,S G STOCK SERVICES LTD.,INB230886230,8862,804,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=804&h_MemType=members&memName=S%20G%20STOCK%20SERVICES%20LTD.
1050,S R STOCK BROKING PRIVATE LIMITED,INZ000004531,90048,2881,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2881&h_MemType=members&memName=S%20R%20STOCK%20BROKING%20PRIVATE%20LIMITED
1051,S.P.JAIN SECURITIES PRIVATE LIMITED,INZ000218230,10595,2025,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2025&h_MemType=members&memName=S.P.JAIN%20SECURITIES%20PRIVATE%20LIMITED
1052,SAAKETA INVESTMENT SERVICES LIMITED,INZ000179131,7598,872,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=872&h_MemType=members&memName=SAAKETA%20INVESTMENT%20SERVICES%20LIMITED
1053,SAAR SECURITIES INDIA PRIVATE LIMITED,INZ000223939,12856,2083,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2083&h_MemType=members&memName=SAAR%20SECURITIES%20INDIA%20PRIVATE%20LIMITED
1054,SACHDEVA STOCKS PRIVATE LIMITED,INZ000292435,12877,2082,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2082&h_MemType=members&memName=SACHDEVA%20STOCKS%20PRIVATE%20LIMITED
1055,SADRAVYA MONEY PRIVATE LIMITED,INZ000307633,90302,3173,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3173&h_MemType=members&memName=SADRAVYA%20MONEY%20PRIVATE%20LIMITED
1056,SAFAL CAPITAL (INDIA) LIMITED,INZ000155333,11027,1925,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1925&h_MemType=members&memName=SAFAL%20CAPITAL%20%28INDIA%29%20LIMITED
1057,SAFEGOLD DIGIDEMAT PRIVATE LIMITED,INZ000314736,90335,3205,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3205&h_MemType=members&memName=SAFEGOLD%20DIGIDEMAT%20PRIVATE%20LIMITED
1058,SAGUN MARKETING PRIVATE LIMITED,INE231368833,13688,2417,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2417&h_MemType=members&memName=SAGUN%20MARKETING%20PRIVATE%20LIMITED
1059,SAJAG SECURITIES PVT. LTD.,INZ000221337,7549,960,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=960&h_MemType=members&memName=SAJAG%20SECURITIES%20PVT.%20LTD.
1060,SAL SECURITIES PVT LTD,INZ000287438,12117,1907,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1907&h_MemType=members&memName=SAL%20SECURITIES%20PVT%20LTD
1061,SALAI DERIVATIVES PRIVATE LIMITED,INZ000311032,90297,3164,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3164&h_MemType=members&memName=SALAI%20DERIVATIVES%20PRIVATE%20LIMITED
1062,SALASAR STOCK BROKING LTD.,INZ000238734,7526,581,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=581&h_MemType=members&memName=SALASAR%20STOCK%20BROKING%20LTD.
1063,SAMBHAV FINANCE,,,2275,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2275&h_MemType=members&memName=SAMBHAV%20FINANCE
1064,SAMCO SECURITIES LIMITED,INZ000002535,12135,39,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=39&h_MemType=members&memName=SAMCO%20SECURITIES%20LIMITED
1065,SAMDHYAN COMMODITIES BROKERS PRIVATE LIMITED,INZ000077431,90303,3172,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3172&h_MemType=members&memName=SAMDHYAN%20COMMODITIES%20BROKERS%20PRIVATE%20LIMITED
1066,SAMRIDHI STOCKS PVT. LTD.,INZ000191233,12733,2013,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2013&h_MemType=members&memName=SAMRIDHI%20STOCKS%20PVT.%20LTD.
1067,SAMURAI SECURITIES PRIVATE LIMITED,INZ000187234,12102,1960,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1960&h_MemType=members&memName=SAMURAI%20SECURITIES%20PRIVATE%20LIMITED
1068,SAMYAG BROKING PRIVATE LIMITED,INZ000181631,13993,2522,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2522&h_MemType=members&memName=SAMYAG%20BROKING%20PRIVATE%20LIMITED
1069,SANCHAY FINVEST LTD.,INZ000289036,11679,882,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=882&h_MemType=members&memName=SANCHAY%20FINVEST%20LTD.
1070,SANCHIT FINANCIAL & MANAGEMENT SERVICES LTD.,INZ000295835,8039,808,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=808&h_MemType=members&memName=SANCHIT%20FINANCIAL%20%26%20MANAGEMENT%20SERVICES%20LTD.
1071,SANCTUM WEALTH PRIVATE LIMITED,INZ000011338,90072,2953,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2953&h_MemType=members&memName=SANCTUM%20WEALTH%20PRIVATE%20LIMITED
1072,SANFORD C.BERNSTEIN (INDIA) PRIVATE LIMITED,INZ000213537,90160,3036,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3036&h_MemType=members&memName=SANFORD%20C.BERNSTEIN%20%28INDIA%29%20PRIVATE%20LIMITED
1073,SANGHAVI SAVLA STOCKBROKERS LTD.,INZ000182234,7656,124,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=124&h_MemType=members&memName=SANGHAVI%20SAVLA%20STOCKBROKERS%20LTD.
1074,SANJAY AGARWAL BROKING LIMITED,INZ000097519,90102,2966,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2966&h_MemType=members&memName=SANJAY%20AGARWAL%20BROKING%20LIMITED
1075,SANKALP FINANCE,INZ000298721,90223,3100,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3100&h_MemType=members&memName=SANKALP%20FINANCE
1076,SANKALP SHARE BROKERS PRIVATE LIMITED,INZ000285732,12501,1980,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1980&h_MemType=members&memName=SANKALP%20SHARE%20BROKERS%20PRIVATE%20LIMITED
1077,SANTOSH KUMAR KEJRIWAL SECURITIES P LTD.,INZ000182035,7759,582,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=582&h_MemType=members&memName=SANTOSH%20KUMAR%20KEJRIWAL%20SECURITIES%20P%20LTD.
1078,SAPPHIRE BROKING,INZ000329823,90481,3347,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3347&h_MemType=members&memName=SAPPHIRE%20BROKING
1079,SARA CAPITAL LIMITED,INB231294431/INF231294431,12944,2137,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2137&h_MemType=members&memName=SARA%20CAPITAL%20LIMITED
1080,SARA SECURITIES PVT. LTD.,INZ000216732,12083,1890,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1890&h_MemType=members&memName=SARA%20SECURITIES%20PVT.%20LTD.
1081,SARVIN CAPITAL PRIVATE LIMITED,INB230759237/INF230759237/INE230759237,7592,583,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=583&h_MemType=members&memName=SARVIN%20CAPITAL%20PRIVATE%20LIMITED
1082,SATCO CAPITAL MARKETS LIMITED,INZ000198838,6422,247,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=247&h_MemType=members&memName=SATCO%20CAPITAL%20MARKETS%20LIMITED
1083,SATYA FINVEST CO,INB231309429/INF231309429,13094,2246,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2246&h_MemType=members&memName=SATYA%20FINVEST%20CO
1084,SATYAM SECURITIES P LTD,INB231269631/INF231269631,12696,2017,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2017&h_MemType=members&memName=SATYAM%20SECURITIES%20P%20LTD
1085,SAURASHTRA CAPITAL BROKING PRIVATE LIMITED,INZ000246238,7480,1725,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1725&h_MemType=members&memName=SAURASHTRA%20CAPITAL%20BROKING%20PRIVATE%20LIMITED
1086,SAURIN INVESTMENTS (P) LTD.,INZ000285637,8237,469,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=469&h_MemType=members&memName=SAURIN%20INVESTMENTS%20%28P%29%20LTD.
1087,SBI DFHI LIMITED,INZ000259939,90128,3005,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3005&h_MemType=members&memName=SBI%20DFHI%20LIMITED
1088,SBICAP SECURITIES LIMITED,INZ000200032,10529,399,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=399&h_MemType=members&memName=SBICAP%20SECURITIES%20LIMITED
1089,SBI-SG GLOBAL SECURITIES SERVICES PRIVATE LIMITED,INZ000164039,13768,2388,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2388&h_MemType=members&memName=SBI-SG%20GLOBAL%20SECURITIES%20SERVICES%20PRIVATE%20LIMITED
1090,SDFC SECURITIES LIMITED,INB230822939/INF230822939,8229,512,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=512&h_MemType=members&memName=SDFC%20SECURITIES%20LIMITED
1091,SENTINELSEC INDIA LLP,INZ000323153,90418,3289,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3289&h_MemType=members&memName=SENTINELSEC%20INDIA%20LLP
1092,SERNET FINANCIAL SERVICES PRIVATE LIMITED,INZ000189331,90073,2954,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2954&h_MemType=members&memName=SERNET%20FINANCIAL%20SERVICES%20PRIVATE%20LIMITED
1093,SETHI FINMART PVT. LTD.,INZ000240734,12793,2058,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2058&h_MemType=members&memName=SETHI%20FINMART%20PVT.%20LTD.
1094,SEVENHILL SECURITIES LIMITED,INB230806935,8069,963,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=963&h_MemType=members&memName=SEVENHILL%20SECURITIES%20LIMITED
1095,SHADOWFAX TRADERS,INZ000010314,90065,2944,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2944&h_MemType=members&memName=SHADOWFAX%20TRADERS
1096,SHAH INVESTORS HOME LIMITED,INZ000167335,7590,470,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=470&h_MemType=members&memName=SHAH%20INVESTORS%20HOME%20LIMITED
1097,SHAILESH MULCHAND NISSAR,INZ000248617,278,2122,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2122&h_MemType=members&memName=SHAILESH%20MULCHAND%20NISSAR
1098,SHARAD AGARWAL BROKING SERVICES PRIVATE LIMITED,INZ000265636,9111,584,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=584&h_MemType=members&memName=SHARAD%20AGARWAL%20BROKING%20SERVICES%20PRIVATE%20LIMITED
1099,SHARDA CAPITAL PVT. LTD.,INE231387737,13877,2544,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2544&h_MemType=members&memName=SHARDA%20CAPITAL%20PVT.%20LTD.
1100,SHARE INDIA ALGOPLUS PRIVATE LIMITED,INZ000301934,90273,3147,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3147&h_MemType=members&memName=SHARE%20INDIA%20ALGOPLUS%20PRIVATE%20LIMITED
1101,SHARE INDIA SECURITIES LIMITED,INZ000178336,10798,1745,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1745&h_MemType=members&memName=SHARE%20INDIA%20SECURITIES%20LIMITED
1102,SHARE WISE EQUITY BROKERS PRIVATE LIMITED,INZ000300631,90249,3125,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3125&h_MemType=members&memName=SHARE%20WISE%20EQUITY%20BROKERS%20PRIVATE%20LIMITED
1103,SHAREKHAN LTD.,INZ000171337,10733,2069,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2069&h_MemType=members&memName=SHAREKHAN%20LTD.
1104,SHARES  BAZAAR PRIVATE LTD,,,3165,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3165&h_MemType=members&memName=SHARES%20%20BAZAAR%20PRIVATE%20LTD
1105,SHAREWAY SECURITIES PRIVATE LIMITED,INZ000208134,13093,2259,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2259&h_MemType=members&memName=SHAREWAY%20SECURITIES%20PRIVATE%20LIMITED
1106,SHAREWEALTH SECURITIES LIMITED,INZ000176636,12499,1972,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1972&h_MemType=members&memName=SHAREWEALTH%20SECURITIES%20LIMITED
1107,SHELLY SHARES & SECURITIES,INB231350118/INF231350118/INE231350118,13501,2281,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2281&h_MemType=members&memName=SHELLY%20SHARES%20%26%20SECURITIES
1108,SHILPA SHARES AND SECURITIES,INB230662822,6628,261,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=261&h_MemType=members&memName=SHILPA%20SHARES%20AND%20SECURITIES
1109,SHILPA STOCK BROKER PRIVATE LIMITED,INZ000201636,10574,1753,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1753&h_MemType=members&memName=SHILPA%20STOCK%20BROKER%20PRIVATE%20LIMITED
1110,SHIVMANGAL SECURITIES PRIVATE LIMITED,INZ000216335,8135,585,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=585&h_MemType=members&memName=SHIVMANGAL%20SECURITIES%20PRIVATE%20LIMITED
1111,SHREE BAHUBALI STOCK BROKING LTD,INZ000103838,7818,586,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=586&h_MemType=members&memName=SHREE%20BAHUBALI%20STOCK%20BROKING%20LTD
1112,SHREE BALAJI MULTICOMMODITIES PVT LTD,INZ000077535,90202,3079,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3079&h_MemType=members&memName=SHREE%20BALAJI%20MULTICOMMODITIES%20PVT%20LTD
1113,SHREE KANHA STOCK BROKING PVT. LTD,INZ000222633,12162,1926,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1926&h_MemType=members&memName=SHREE%20KANHA%20STOCK%20BROKING%20PVT.%20LTD
1114,SHREE NAMAN SECURITIES & FINANCE PVT. LTD,INZ000283937,8082,455,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=455&h_MemType=members&memName=SHREE%20NAMAN%20SECURITIES%20%26%20FINANCE%20PVT.%20LTD
1115,SHREE RAM FINCARE,INZ000313927,90362,3234,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3234&h_MemType=members&memName=SHREE%20RAM%20FINCARE
1116,SHREE TISAI SECURITIES PRIVATE LIMITED,INZ000215732,14131,2846,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2846&h_MemType=members&memName=SHREE%20TISAI%20SECURITIES%20PRIVATE%20LIMITED
1117,SHREEHARI SHARES & STOCK BROKERS LLP,INZ000166031,9802,1891,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1891&h_MemType=members&memName=SHREEHARI%20SHARES%20%26%20STOCK%20BROKERS%20LLP
1118,SHREEKANT PHUMBHRA,INZ000241419,5566,587,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=587&h_MemType=members&memName=SHREEKANT%20PHUMBHRA
1119,SHRENI SHARES LIMITED,INZ000268538,14109,2536,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2536&h_MemType=members&memName=SHRENI%20SHARES%20LIMITED
1120,SHRI BRIJ SECURITIES PVT.LTD.,INZ000183033,9759,1729,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1729&h_MemType=members&memName=SHRI%20BRIJ%20SECURITIES%20PVT.LTD.
1121,SHRI HARIRAM HOLDINGS,INB231322117/INF231322117,13221,2283,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2283&h_MemType=members&memName=SHRI%20HARIRAM%20HOLDINGS
1122,SHRI KRISHNA SHARE BROKERS PRIVATE LIMITED,INZ000302434,13488,2411,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2411&h_MemType=members&memName=SHRI%20KRISHNA%20SHARE%20BROKERS%20PRIVATE%20LIMITED
1123,SHRI PARASRAM HOLDINGS PVT. LTD.,INZ000220838,8140,816,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=816&h_MemType=members&memName=SHRI%20PARASRAM%20HOLDINGS%20PVT.%20LTD.
1124,SHRI RAM COMMODITIES,INZ000029627,90150,3025,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3025&h_MemType=members&memName=SHRI%20RAM%20COMMODITIES
1125,SHRI SHYAM KRIPA INVESTMENTS PRIVATE LIMITED,INZ000317238,90376,3248,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3248&h_MemType=members&memName=SHRI%20SHYAM%20KRIPA%20INVESTMENTS%20PRIVATE%20LIMITED
1126,SHRI SUMATI OIL INDUSTRIES PVT LTD,INZ000074834,90172,3049,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3049&h_MemType=members&memName=SHRI%20SUMATI%20OIL%20INDUSTRIES%20PVT%20LTD
1127,SHRI VENKATESH STOCK BROKER SERVICES INDIA PRIVATE LIMITED,INZ000231135,90265,3139,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3139&h_MemType=members&memName=SHRI%20VENKATESH%20STOCK%20BROKER%20SERVICES%20INDIA%20PRIVATE%20LIMITED
1128,SHRI VIJAYSHREE INVESTMENT SERVICES PRIVATE LIMITED,INZ000324038,90441,3310,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3310&h_MemType=members&memName=SHRI%20VIJAYSHREE%20INVESTMENT%20SERVICES%20PRIVATE%20LIMITED
1129,SHRIDHAR MALLAWAT,INZ000309314,90298,3168,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3168&h_MemType=members&memName=SHRIDHAR%20MALLAWAT
1130,SHRIRAM INSIGHT SHARE BROKERS LIMITED,INZ000216238,13486,1104,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1104&h_MemType=members&memName=SHRIRAM%20INSIGHT%20SHARE%20BROKERS%20LIMITED
1131,SHRIYAM BROKING INTERMEDIARY LTD.,INZ000274033,6640,402,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=402&h_MemType=members&memName=SHRIYAM%20BROKING%20INTERMEDIARY%20LTD.
1132,SHUBHAM STOCK BROKING SERVICES PVT. LTD.,INZ000287736,12543,1985,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1985&h_MemType=members&memName=SHUBHAM%20STOCK%20BROKING%20SERVICES%20PVT.%20LTD.
1133,SI INVESTMENTS AND BROKING PRIVATE LIMITED,INZ000272531,9915,2850,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2850&h_MemType=members&memName=SI%20INVESTMENTS%20AND%20BROKING%20PRIVATE%20LIMITED
1134,SIC STOCKS & SERVICES PRIVATE LIMITED,INZ000289933,11803,2228,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2228&h_MemType=members&memName=SIC%20STOCKS%20%26%20SERVICES%20PRIVATE%20LIMITED
1135,SIDDHARTHA COMMODITIES PRIVATE LIMITED,INZ000086139,90344,3216,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3216&h_MemType=members&memName=SIDDHARTHA%20COMMODITIES%20PRIVATE%20LIMITED
1136,SIG INDIA TRADING PRIVATE LIMITED,INZ000318238,90386,3258,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3258&h_MemType=members&memName=SIG%20INDIA%20TRADING%20PRIVATE%20LIMITED
1137,SIGNATUREGLOBAL COMTRADE PRIVATE LIMITED,INZ000192436,90107,2982,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2982&h_MemType=members&memName=SIGNATUREGLOBAL%20COMTRADE%20PRIVATE%20LIMITED
1138,SILVER STREAM EQUITIES PRIVATE LIMITED,INZ000198335,13598,2442,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2442&h_MemType=members&memName=SILVER%20STREAM%20EQUITIES%20PRIVATE%20LIMITED
1139,SIMANDHAR BROKING LIMITED,INB231390437/INF231390437/INE231390437,13904,2512,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2512&h_MemType=members&memName=SIMANDHAR%20BROKING%20LIMITED
1140,SINGHAL CAPITAL MARKET LIMITED,INZ000286134,7540,817,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=817&h_MemType=members&memName=SINGHAL%20CAPITAL%20MARKET%20LIMITED
1141,SKI CAPITAL SERVICES LTD.,INZ000188835,8153,819,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=819&h_MemType=members&memName=SKI%20CAPITAL%20SERVICES%20LTD.
1142,SKP SECURITIES LTD.,INZ000199335,7075,1050,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1050&h_MemType=members&memName=SKP%20SECURITIES%20LTD.
1143,SKS CAPITAL & RESEARCH PRIVATE LIMITED,INZ000223739,11179,1673,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1673&h_MemType=members&memName=SKS%20CAPITAL%20%26%20RESEARCH%20PRIVATE%20LIMITED
1144,SKSE SECURITIES LTD.,INZ000293432,10760,1769,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1769&h_MemType=members&memName=SKSE%20SECURITIES%20LTD.
1145,SKY COMMODITIES INDIA PVT LTD,INZ000049235,90221,3098,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3098&h_MemType=members&memName=SKY%20COMMODITIES%20INDIA%20PVT%20LTD
1146,SKYWARDS INVESTEC PRIVATE LIMITED,INZ000315235,90340,3211,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=3211&h_MemType=members&memName=SKYWARDS%20INVESTEC%20PRIVATE%20LIMITED
1147,SMART EQUITY BROKERS PRIVATE LIMITED,INZ000177636,12782,2059,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2059&h_MemType=members&memName=SMART%20EQUITY%20BROKERS%20PRIVATE%20LIMITED
1148,SMC GLOBAL SECURITIES LTD.,INZ000199438,7714,820,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=820&h_MemType=members&memName=SMC%20GLOBAL%20SECURITIES%20LTD.
1149,SMIFS LIMITED,INZ000220635,5999,406,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=406&h_MemType=members&memName=SMIFS%20LIMITED
1150,SMK SHARES AND STOCK BROKING PVT. LTD.,INZ000217239,9860,2035,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=2035&h_MemType=members&memName=SMK%20SHARES%20AND%20STOCK%20BROKING%20PVT.%20LTD.
1151,SMP SECURITIES LTD.,INZ000274734,7784,821,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=821&h_MemType=members&memName=SMP%20SECURITIES%20LTD.
1152,SOCIETE GENERALE SECURITIES INDIA PRIVATE LIMITED,INZ000093534,9252,1138,https://enit.nseindia.com/MemDirWeb/brokerDetailPage_Beta?memID=1138&h_MemType=members&memName=SOCIETE%20GENERALE%20SECURITIES%20INDIA%20PRIVATE%20LIMITED
